"","x"
"99",1.02670410114724
"100",0.426430203123682
"101",1.91037009008237
"102",1.58747179196246
"103",0.873820117465516
"104",7.79130423922786
"105",7.03363211424966
"106",0.365744040443281
"107",0.257590882930194
"108",3.22073740544596
"109",0.61382103690381
"110",0.633671409482102
"111",1.29358686394832
"112",1.39127636738172
"113",4.84067804339668
"114",1.01578338824574
"115",2.95883067438971
"116",0.520679790191851
"117",0.0446503519993779
"118",0.0328482377210304
"119",1.63766552478558
"120",9.48003813804426
"121",5.43236243672033
"122",1.77676447882226
"123",1.46021127141629
"124",10.0925973127105
"125",5.58194109456465
"126",6.66645780054075
"127",12.5113033460427
"128",3.29142971884431
"129",2.75622611576174
"130",6.69497799201996
"131",2.02548576768625
"132",1.18057742765121
"133",6.55226955716681
"134",0.0740124719783419
"135",0.844857219405388
"136",7.64488646999419
"137",11.6764430316405
"138",4.34821169194158
"139",0.589630601355962
"140",5.42619781159121
"141",2.90215129462259
"142",0.249174151221627
"143",1.69942538914305
"144",2.46704854157417
"145",1.62963450323699
"146",3.36671849878383
"147",3.14633970414629
"148",0.281290133344203
"149",0.997275772211159
"150",4.55590839520038
"151",6.1593682020095
"152",0.0699857628947242
"153",1.40160265014362
"154",3.21757939938341
"155",1.4706761291149
"156",49.0437681719857
"157",3.20676128210323
"158",5.8704516556061
"159",2.84785412034114
"160",1.88919987478883
"161",2.81266137479126
"162",1.1286597055177
"163",3.47380425751187
"164",0.655984502666593
"165",0.372611645568075
"166",0.840159466826478
"167",1.90519222657192
"168",0.188377985860353
"169",4.33847363010888
"170",3.17906061724919
"171",3.73012993783196
"172",0.347830622826257
"173",4.51207967001522
"174",3.3704045523124
"175",2.52142118795815
"176",1.02456335920109
"177",8.627695477521
"178",0.916948341796939
"179",0.412320745423929
"180",2.33116588051975
"181",3.56286523028321
"182",1.01981433832877
"183",0.380048771343815
"184",0.588833627120529
"185",0.347397146018149
"186",0.448190602269569
"187",2.05141368019922
"188",0.302932763564243
"189",10.4121424160172
"190",1.44024003355274
"191",3.03503004068765
"192",1.40623096540907
"193",0.556141612233627
"194",2.44381574663229
"195",1.61377452153076
"196",7.02521735080713
"197",6.59691908804775
"198",0.976909293965691
"199",1.90273965557472
"200",1.87601119614925
"201",4.11260354146528
"202",1.98161915460422
"203",0.719471667635312
"204",0.716065184223371
"205",2.09103524960974
"206",2.04046298575522
"207",6.70668458773063
"208",1.18157069770799
"209",3.6005300615064
"210",1.83416560386146
"211",0.366059121966287
"212",5.78044552720612
"213",0.612410005034019
"214",7.10341082592298
"215",3.00557842726612
"216",1.64973577262518
"217",0.37345967326929
"218",3.14438018687909
"219",0.868221553842627
"220",2.78263887693801
"221",1.33506201008855
"222",1.17122921596146
"223",1.53047036664065
"224",0.0117237508631529
"225",0.0492444811446058
"226",1.90089924146313
"227",0.146382156006903
"228",2.09478805076844
"229",3.13488847824372
"230",1.69621115270713
"231",1.29647191550961
"232",6.70502674344939
"233",3.11636210112684
"234",0.963600834605782
"235",0.256533762594091
"236",6.20104411052356
"237",1.02614466165402
"238",3.29424304587452
"239",1.39975867726427
"240",0.277248774816907
"241",4.6956010791123
"242",0.0745012550393875
"243",19.366986614233
"244",0.250394354608594
"245",4.50119474700619
"246",0.708937689799485
"247",4.03934667255432
"248",3.52130518271716
"249",5.60822346892386
"250",0.898075151876694
"251",0.339188644336941
"252",0.650456053353379
"253",0.94182472707534
"254",8.93375598416532
"255",0.858173217164682
"256",0.266678384467145
"257",2.53744009036645
"258",1.29830952616244
"259",3.96565790158343
"260",5.78918729756151
"261",0.827855700899027
"262",1.59052757710507
"263",12.0343954426631
"264",4.4962003977392
"265",2.31997913845955
"266",0.284604915691984
"267",13.1030755642007
"268",0.00751967929739639
"269",3.7723970297189
"270",0.602108392310694
"271",0.154669688144748
"272",1.18551958687779
"273",2.45290351202894
"274",2.48685464148855
"275",4.53350917358203
"276",0.984239491935293
"277",0.798091611734129
"278",0.675816978781421
"279",0.00761169200277356
"280",1.09716512519618
"281",0.384599056805173
"282",2.17839938666356
"283",0.809317264913469
"284",7.67107885818329
"285",0.84798824380353
"286",1.39745387532852
"287",0.736534774068529
"288",0.294164057350761
"289",3.46223187164074
"290",1.67265496544203
"291",0.149628489766183
"292",0.160773504688936
"293",1.71960243961339
"294",1.66976498301359
"295",3.30297957014478
"296",1.59666831826328
"297",0.0801176887404376
"298",0.4682540058711
"299",0.175721939442743
"300",0.315389181383905
"301",4.78054454453554
"302",1.67792339780953
"303",4.11038810961368
"304",4.02900916735279
"305",5.19263470475345
"306",0.579318765308641
"307",1.10632933385292
"308",1.66939697574068
"309",5.7759806554517
"310",0.859350455174699
"311",0.0205277509671942
"312",8.08612011020394
"313",2.76712499824716
"314",10.6736995122004
"315",2.58885547092553
"316",6.68663112668032
"317",2.20256739036087
"318",1.59235062185424
"319",5.46400239092292
"320",3.65693875698168
"321",2.12424547294233
"322",0.470681062681126
"323",0.832633627810448
"324",4.2035820886386
"325",0.899725225931025
"326",2.75197808494869
"327",0.510527085842032
"328",0.723065440298378
"329",1.5986025073917
"330",0.885432434534479
"331",9.33230609422212
"332",0.418641344949797
"333",0.019086667300201
"334",2.46533623466826
"335",6.42419717416169
"336",0.950052509359833
"337",0.677044764938155
"338",2.74416856807201
"339",8.93989629649525
"340",6.89296718256775
"341",4.21561648034967
"342",1.47483218442785
"343",1.46087538821196
"344",0.437438786008064
"345",2.19530578636768
"346",1.73475694487776
"347",5.21833229713233
"348",2.34602691540814
"349",2.45748629334184
"350",2.56054681583831
"351",10.1174512519372
"352",0.485609066645627
"353",0.338391600436976
"354",10.4064188961484
"355",3.46340228420194
"356",7.85805156997495
"357",2.49781923079713
"358",14.3854262734205
"359",3.05785428763441
"360",5.7127893449223
"361",1.13649778576761
"362",0.288658730365232
"363",3.2804840127782
"364",1.52688287466563
"365",0.134796382436473
"366",2.51907904150845
"367",0.952906005855505
"368",6.17424776482422
"369",0.910832019173737
"370",1.33689193141572
"371",2.13871761793747
"372",3.00212786390962
"373",3.97585746152423
"374",0.373963911407937
"375",5.22021676486199
"376",12.1794635996267
"377",4.35603717986048
"378",2.27939942950585
"379",7.7669057396182
"380",3.65854913755811
"381",13.014768454447
"382",9.43756690153511
"383",1.71572789622495
"384",1.1909212819124
"385",0.225225938512261
"386",0.547893024171107
"387",1.77997493062529
"388",5.33355503072767
"389",7.81969585383672
"390",0.364501671962238
"391",2.12114491295569
"392",2.23114167286007
"393",0.804590881164309
"394",0.16165308341723
"395",3.73469590342049
"396",0.750864296778091
"397",1.16285327694366
"398",3.57653183892301
"399",0.765249596072677
"400",6.30346931361332
"401",5.36782651063379
"402",1.59446874209034
"403",1.66644790605262
"404",0.0790695299399347
"405",4.86130327234781
"406",0.194364289648057
"407",9.3028536972239
"408",1.28132382232481
"409",3.544658117394
"410",2.14055179928318
"411",4.06084775332647
"412",2.03381185455881
"413",3.29140058729449
"414",6.81805628136638
"415",1.14687081555113
"416",13.9707401467449
"417",4.98596378022211
"418",3.76416781612646
"419",16.1821139589032
"420",3.2387632678085
"421",2.13250618573154
"422",4.1106710607838
"423",1.37056070910342
"424",5.34062512065167
"425",22.166957545812
"426",0.33434899297546
"427",2.83908554646799
"428",0.543113173670811
"429",6.82652723099362
"430",1.99488483442332
"431",6.73461046515269
"432",1.27733141232644
"433",6.8998008605787
"434",0.451991044954734
"435",4.09327210469833
"436",0.0287519521244195
"437",17.0067179788179
"438",0.136528902307826
"439",3.9577999133123
"440",1.48194129978307
"441",0.180581686624592
"442",0.834220354428101
"443",0.28008194386876
"444",0.279023704415164
"445",0.217620871329995
"446",1.72211318322862
"447",5.09612973946633
"448",4.5754790830475
"449",0.668061490619645
"450",8.57321127239224
"451",1.69201084109392
"452",1.75630740570358
"453",12.3310751819152
"454",5.63657860915992
"455",1.19677737456379
"456",0.580132298464262
"457",0.456587757127001
"458",0.849152839260674
"459",0.978489868522849
"460",0.624226275467201
"461",1.89422697671775
"462",0.362683029064712
"463",1.98961072127221
"464",11.4092526307963
"465",0.200069664426372
"466",1.27062404454339
"467",5.83733051877992
"468",1.11684384809731
"469",0.755223838264132
"470",7.90957577536528
"471",1.01655620981964
"472",0.391895266085687
"473",0.029655402848483
"474",1.37224001878191
"475",8.84982481324086
"476",0.206859425329202
"477",2.50539932883513
"478",0.810843424624821
"479",0.452157151185648
"480",3.08650597381475
"481",27.1406988799009
"482",0.928525821335575
"483",1.78028328017679
"484",4.86463739722351
"485",1.10536810500473
"486",1.45805833849303
"487",0.38732951710476
"488",2.90659867764652
"489",0.203903514574757
"490",0.495917091046376
"491",5.38000333865109
"492",1.50036005707329
"493",2.91625912009772
"494",11.1573837771772
"495",1.82008636644081
"496",1.41504115027672
"497",1.72379774195167
"498",12.7932410305691
"499",1.20429649401048
"500",2.14780999987823
"501",9.39685030398797
"502",0.52956200049366
"503",14.9269308326858
"504",0.106421057965349
"505",0.985842032336925
"506",0.72588345611948
"507",4.39579457729059
"508",1.91740281611514
"509",8.97407829672587
"510",1.09903648859877
"511",5.82758583809789
"512",11.2668722323506
"513",0.120988074971973
"514",0.441777549535374
"515",10.5389534433143
"516",0.218689202004065
"517",1.37483639097529
"518",3.36325470052134
"519",9.02891610838304
"520",3.02327514162739
"521",0.57806232355097
"522",4.52319697289433
"523",3.92483232490826
"524",1.03088930074958
"525",0.914845103789059
"526",8.22382398831444
"527",3.24953283253732
"528",3.86165659889093
"529",1.3354075177696
"530",1.64192969520919
"531",2.08695137089561
"532",6.37998365657877
"533",1.37957492543101
"534",2.83140359938265
"535",0.917753004257114
"536",7.0672275950581
"537",6.55459476738186
"538",3.9370132405023
"539",2.48247459049315
"540",5.64962604297353
"541",1.93600568609484
"542",2.69826170686362
"543",0.833534745634228
"544",1.01544923064709
"545",3.84236069590911
"546",1.78189466984413
"547",9.21826589588361
"548",0.324992653711011
"549",11.1321400527692
"550",3.66451481886224
"551",7.59424845680339
"552",18.4341343912184
"553",2.25053370590934
"554",2.1738561822597
"555",0.568250439692961
"556",0.910290734176351
"557",2.71194671066326
"558",0.315422777428511
"559",0.520411974458181
"560",0.933363322268468
"561",1.05897106782737
"562",1.97269444706863
"563",3.12327330308822
"564",1.85425163052448
"565",0.758867663751348
"566",0.920471438839312
"567",1.47847443511086
"568",1.72864620853468
"569",3.63316073903336
"570",9.27190452811325
"571",4.59449954110648
"572",1.5778287134567
"573",3.6390243090401
"574",43.8884025641722
"575",1.59740889138578
"576",2.00270167704086
"577",0.667152319452573
"578",0.470469415022183
"579",3.54803723460296
"580",0.552893425788099
"581",3.12553162945
"582",0.234615179726474
"583",2.83419179754774
"584",6.79727128731356
"585",1.83772522812254
"586",2.71975452102226
"587",3.5719038415596
"588",6.15389596147069
"589",1.57979362289146
"590",2.03896424850182
"591",4.81199564022848
"592",1.34180213059863
"593",3.76747519170381
"594",4.16856997700229
"595",0.128512907870761
"596",2.8083655847101
"597",3.68285832627776
"598",4.8179941164963
"599",0.329490809022868
"600",0.18037574899634
"601",1.39517758233207
"602",6.7751095190842
"603",0.391992475208311
"604",5.1652826469443
"605",0.29053517558534
"606",0.0286791326949642
"607",0.214629157594908
"608",2.26462001880503
"609",5.29455575663263
"610",1.38120764116064
"611",0.376683098303852
"612",6.75235318087408
"613",2.87844164456287
"614",3.42910169905101
"615",2.48729184626005
"616",10.0157924193695
"617",2.1027501517623
"618",0.776506193681887
"619",0.202881489779194
"620",3.2675525406039
"621",0.119599141834312
"622",10.8950734912342
"623",9.07655518596301
"624",46.4980838619739
"625",0.719451203350576
"626",2.83719196242108
"627",4.49110184787209
"628",4.11446082789753
"629",4.98943521509655
"630",3.62162735123447
"631",0.484619459369862
"632",2.7466606461865
"633",5.04055931272121
"634",0.723953054677251
"635",1.89053811051801
"636",8.16547247409225
"637",3.91575058427926
"638",2.15561644534217
"639",0.134545887051061
"640",0.166156738847496
"641",0.415579625770455
"642",1.14433796143578
"643",0.291028420927051
"644",0.875128488424439
"645",2.21463014128763
"646",3.28369468898108
"647",3.92444579769031
"648",14.2942571294686
"649",0.179335394034617
"650",17.6032794436122
"651",15.6591068365424
"652",2.57603110958174
"653",1.90819599344972
"654",8.56577490250086
"655",0.20933880168595
"656",0.605689330157662
"657",0.887313248308053
"658",2.16476638658864
"659",0.053614016762622
"660",0.536122422999561
"661",1.4251957401659
"662",6.36496929685603
"663",0.401042219572019
"664",0.570092843092751
"665",4.70731550317788
"666",0.551509817417855
"667",0.448213821072998
"668",5.83152571217807
"669",0.503308534529465
"670",0.313634327480568
"671",3.28855851894804
"672",12.0316081470945
"673",3.10576360760617
"674",1.49721050352939
"675",1.69159713123615
"676",1.91533219493549
"677",4.08652230921667
"678",0.428944815167795
"679",0.079218797848073
"680",5.61814994304884
"681",14.839361077856
"682",5.06691958996579
"683",0.486951391328627
"684",0.574689609408978
"685",3.13543634274905
"686",0.420420532747265
"687",4.59814058605836
"688",1.69756347245273
"689",1.91785732284834
"690",0.887296020082584
"691",6.2419401979073
"692",0.481970564365051
"693",1.40809131529269
"694",1.62648089709676
"695",4.46761070683851
"696",3.15206959899918
"697",6.45543009083226
"698",0.986688338956561
"699",1.07377139211907
"700",0.274017207280575
"701",13.6355844757725
"702",2.84202791686492
"703",2.24556911607654
"704",0.930578753323696
"705",4.05055276142426
"706",4.76647933942758
"707",1.84816589458879
"708",1.8963390418976
"709",1.10726123489112
"710",11.7418622567602
"711",1.15005225616853
"712",1.45295128876691
"713",1.21598885840856
"714",2.50511940680337
"715",1.20911574786684
"716",0.185585031520501
"717",7.09422898167249
"718",1.0536908080023
"719",2.40033276354775
"720",0.302329261405949
"721",5.08883459949201
"722",5.73564322065392
"723",2.37197384619834
"724",1.95308596535501
"725",6.00575854068338
"726",4.53779823495423
"727",1.62598134970352
"728",1.37350877448319
"729",1.52541071421471
"730",1.51466111305915
"731",21.892997389064
"732",11.9131173745631
"733",5.42112559540048
"734",11.563096350924
"735",2.44700923631781
"736",0.0366811306853387
"737",3.69726342176268
"738",1.49664875229332
"739",17.5359585461857
"740",5.94436262659043
"741",3.21965650433985
"742",0.145419156482247
"743",2.3943729110947
"744",17.380746022309
"745",45.7288815395561
"746",0.792843068397724
"747",5.38707877492137
"748",0.374342286214882
"749",3.87909157468173
"750",6.0767850996411
"751",0.282856416094213
"752",2.84609554151733
"753",0.144156105932876
"754",1.69166423689475
"755",5.02512233518913
"756",0.0173917826796521
"757",0.285418813804108
"758",1.07665207681403
"759",2.27626492706722
"760",1.2888636955044
"761",4.30364805138345
"762",0.449210738588979
"763",6.97609262783123
"764",3.65737508623212
"765",0.134732608211399
"766",4.63957226631592
"767",3.86806322147725
"768",1.01048711462365
"769",2.07002166384937
"770",5.46123029592081
"771",0.196645764795631
"772",0.227206591608262
"773",4.54586078385168
"774",2.27975795229665
"775",3.22293448983635
"776",0.215716904567251
"777",4.25117658854519
"778",6.34644130665989
"779",0.868460330893799
"780",0.835535720219875
"781",1.46860354804747
"782",1.65240746033201
"783",1.71668893931591
"784",2.63168668695271
"785",4.31595482594681
"786",3.90942623284629
"787",10.1873760517407
"788",0.487536341038188
"789",0.118450885525656
"790",1.35842425650708
"791",0.959229375100061
"792",1.47657673212824
"793",1.23267796056566
"794",7.61373808257537
"795",0.445542102888661
"796",1.99971279446047
"797",2.19092035079945
"798",1.78503969877734
"799",2.49248773187645
"800",2.22648188886232
"801",0.2588152243224
"802",1.33824674584416
"803",0.392078633784232
"804",5.29341229339736
"805",0.110933093337877
"806",0.0468620095383243
"807",0.646074632456064
"808",1.01100994931053
"809",1.59875142557579
"810",0.877223831073988
"811",1.81573259980854
"812",1.52872168290774
"813",6.84796353925765
"814",7.06722933993786
"815",0.50578567657183
"816",8.06794034923504
"817",0.314219160490483
"818",2.86703197057544
"819",0.137347819031701
"820",1.06116985231339
"821",5.10570072302442
"822",0.467278514620804
"823",0.204692124081411
"824",6.51312238433263
"825",0.317498768232514
"826",2.49038242713733
"827",1.056252892469
"828",4.81829839045172
"829",1.49472334447678
"830",7.63574397230427
"831",0.128177268364957
"832",4.17296036361735
"833",1.09270797785367
"834",0.439710894996388
"835",1.01786579663028
"836",0.516467319079701
"837",1.02570976829185
"838",1.1198944420596
"839",2.58100855504713
"840",5.06868503904393
"841",1.34947359456962
"842",1.67201126807734
"843",7.06672827578234
"844",0.345247222775826
"845",0.706046545810399
"846",0.624810617139906
"847",0.1759445199334
"848",6.79141276102905
"849",1.60755750096524
"850",2.68948919141939
"851",0.0276172503669425
"852",6.07268227216273
"853",0.483106060876646
"854",1.46626148435125
"855",2.25315290011663
"856",7.48862667390627
"857",4.92825336148995
"858",6.4598217221133
"859",16.3209743432746
"860",1.0936123567132
"861",2.19965424890846
"862",0.471013834085869
"863",2.36964376444945
"864",0.954399607826371
"865",0.2740508213032
"866",2.7693922640408
"867",2.50150005292839
"868",2.01832927172844
"869",0.85216076604353
"870",0.294563161783921
"871",0.113601411128676
"872",0.0420590703005574
"873",11.0774236556267
"874",0.983420264474131
"875",1.39494720186093
"876",0.45907830044513
"877",2.13003704387861
"878",2.5278835448017
"879",1.9086877932594
"880",0.676780926644656
"881",10.1965165364743
"882",0.136891481775003
"883",1.90974198569393
"884",1.16933308798807
"885",3.58142341829945
"886",0.596417310695463
"887",1.99882398687643
"888",0.200431802636556
"889",2.46605570070948
"890",0.108589085111466
"891",2.49110101776665
"892",20.7002155743417
"893",11.9403697849004
"894",5.71397667535526
"895",1.31092550572275
"896",0.264599227252957
"897",1.76344160273358
"898",0.208064166483402
"899",31.4948934061319
"900",1.84295734721305
"901",4.81951704275935
"902",0.165853180900342
"903",7.11217448004896
"904",3.13583635585971
"905",1.14355348223754
"906",1.204667820015
"907",0.195979709368954
"908",4.36999312216082
"909",1.32011528271236
"910",2.37587232851015
"911",1.02829727490674
"912",2.33269757191052
"913",0.644368420746921
"914",0.337244686860061
"915",0.267869856054734
"916",1.99471004228929
"917",7.31586621316576
"918",1.59477715906959
"919",0.138851926563459
"920",0.754209311202996
"921",3.58981425256749
"922",4.62056799403086
"923",2.50865817098211
"924",3.05480460416185
"925",4.20229815222026
"926",1.72911261949966
"927",0.316883582284921
"928",3.11540924470166
"929",1.10996298114163
"930",15.2935851922046
"931",0.0857321461429517
"932",1.3287864303141
"933",0.793319619943162
"934",1.46127124907316
"935",2.08399211598046
"936",0.762345896013923
"937",2.16372526703016
"938",6.51436493063359
"939",3.08237056312714
"940",1.12585828259804
"941",1.19140244375416
"942",0.918236142971736
"943",0.452488055352198
"944",0.513610846950225
"945",3.05357567370875
"946",3.26748260985734
"947",1.19934145072134
"948",13.7696735152274
"949",1.69513895015496
"950",1.36155830971864
"951",5.53252287522633
"952",4.50364991159489
"953",5.48848417717124
"954",2.09967779004338
"955",3.38446231069239
"956",7.28227024328781
"957",2.75996582117976
"958",3.4163652893305
"959",0.477786059952958
"960",4.68005218321454
"961",2.47717259598422
"962",21.9426136749208
"963",0.427233338882156
"964",0.691147546817308
"965",0.247370795838828
"966",9.52513028825462
"967",3.59736591528073
"968",0.861739549954863
"969",0.34144729207543
"970",1.57675398853221
"971",1.57202425759271
"972",2.19461923836314
"973",2.08820834884093
"974",0.276505312029971
"975",5.93937222590531
"976",13.2702481422186
"977",5.22625177227066
"978",2.93637886329659
"979",2.30192844519499
"980",0.167988143739737
"981",0.762109928291339
"982",2.00208408539614
"983",2.61899757473886
"984",9.23892976043844
"985",0.142781629564406
"986",0.589406073258054
"987",10.7539649150045
"988",2.29366166791089
"989",0.0825202627136079
"990",0.958646976844395
"991",2.87453404359592
"992",2.22475757243321
"993",3.83739167214275
"994",0.45424807388438
"995",1.97791989633677
"996",2.21069678124986
"997",0.205792933872833
"998",1.3289944497681
"999",1.32632926492431
"1000",4.6194550811166
